array_size,comparisons,swaps
1600,27099,11490
1600,25765,13073
1600,26538,11920
1600,26339,11358
1600,24525,10614
1600,26667,10996
1600,26513,11890
1600,24582,11090
1600,26569,11711
1600,33843,12373
1600,28987,12284
1600,23722,11600
1600,29456,11791
1600,26578,11317
1600,32879,11430
1600,26176,12084
1600,29133,13007
1600,28119,12529
1600,26478,12967
1600,25346,11363
1600,28384,13577
1600,28043,10921
1600,28196,11765
1600,28844,12504
1600,25824,11172
1600,31481,10388
1600,26029,10913
1600,33972,11716
1600,28497,12007
1600,28943,12082
1600,24510,10903
1600,27349,10851
1600,28248,11942
1600,30288,11342
1600,29744,12521
1600,25751,11619
1600,26560,11956
1600,24007,10895
1600,28019,11753
1600,25083,11440
1600,25306,11398
1600,28713,12605
1600,26651,11025
1600,26101,11745
1600,28844,12624
1600,27173,11161
1600,26190,11499
1600,27098,11215
1600,31234,13403
1600,26003,13079
1600,28538,11818
1600,28449,12687
1600,25469,11802
1600,27822,11051
1600,26448,10582
1600,28784,11322
1600,25444,12137
1600,24330,10465
1600,26949,11371
1600,29213,12604
1600,27051,11024
1600,26673,13114
1600,31250,14560
1600,25272,10609
1600,27976,11500
1600,28633,10795
1600,29311,11639
1600,28733,12640
1600,27129,12074
1600,27524,13608
1600,27975,13498
1600,31206,13240
1600,28516,12150
1600,26185,11612
1600,27308,12562
1600,28177,12407
1600,28127,12242
1600,25392,11181
1600,25446,10393
1600,25971,10905
1700,27003,13226
1700,31616,15235
1700,30072,13982
1700,31547,13680
1700,28487,12820
1700,28224,11575
1700,25309,11735
1700,30407,12820
1700,34919,12720
1700,32337,13195
1700,26861,11974
1700,30862,12910
1700,31422,12131
1700,27922,11529
1700,30821,13122
1700,28604,12921
1700,33739,12951
1700,28908,12693
1700,28294,13267
1700,29382,13256
1700,28003,13012
1700,33935,12139
1700,29765,11536
1700,28171,12796
1700,27289,11257
1700,27386,13868
1700,28497,13198
1700,29279,12991
1700,29481,13636
1700,28289,13087
1700,28373,11093
1700,30603,14322
1700,28612,12573
1700,31799,12675
1700,29739,12702
1700,27564,11553
1700,29037,11633
1700,31664,12830
1700,32123,13787
1700,28117,13060
1700,29787,13235
1700,28623,11731
1700,29099,13253
1700,27999,12119
1700,31375,11482
1700,31120,13673
1700,35080,12832
1700,28435,12136
